cluster_id,C_albicans,C_glabrata,K_lactis,S_cerevisiae,unknown,species_count
Cluster1651,1,1,1,1,0,4
Cluster1652,1,1,1,1,0,4
Cluster1653,1,0,0,0,0,1
Cluster1654,0,1,0,1,0,2
Cluster1655,0,0,1,0,0,1
Cluster1656,1,0,0,0,0,1
Cluster1657,0,0,0,1,0,1
Cluster1658,0,0,0,1,0,1
Cluster1659,0,1,1,1,0,3
Cluster166,1,0,1,1,0,3
Cluster1660,1,0,0,0,0,1
Cluster1661,0,1,0,0,0,1
Cluster1662,0,1,0,0,0,1
Cluster1663,1,0,0,0,0,1
Cluster1664,0,2,1,1,0,3
Cluster1665,0,0,1,1,0,2
Cluster1666,0,0,0,1,0,1
Cluster1667,0,1,0,0,0,1
Cluster1668,1,1,1,1,0,4
Cluster1669,1,0,0,0,0,1
Cluster167,1,1,1,2,0,4
Cluster1670,0,0,1,0,0,1
Cluster1671,0,0,1,0,0,1
Cluster1672,1,1,1,0,0,3
Cluster1673,0,0,0,1,0,1
Cluster1674,0,1,1,1,0,3
Cluster1675,1,1,1,1,0,4
Cluster1676,1,1,1,1,0,4
Cluster1677,1,1,0,1,0,3
Cluster1678,1,1,1,1,0,4
Cluster1679,1,1,0,1,0,3
Cluster168,2,1,1,1,0,4
Cluster1680,1,1,0,1,0,3
Cluster1681,1,1,1,1,0,4
Cluster1682,1,1,1,2,0,4
Cluster1683,1,1,1,2,0,4
Cluster1684,1,2,1,1,0,4
Cluster1685,0,1,1,1,0,3
Cluster1686,1,0,0,0,0,1
Cluster1687,0,1,0,1,0,2
Cluster1688,0,1,0,0,0,1
Cluster1689,0,0,0,1,0,1
Cluster169,1,0,0,1,0,2
Cluster1690,1,0,0,0,0,1
Cluster1691,0,1,0,1,0,2
Cluster1692,0,1,0,1,0,2
Cluster1693,0,1,1,1,0,3
Cluster1694,0,1,1,0,0,2
Cluster1695,1,1,1,1,0,4
Cluster1696,1,1,1,1,0,4
Cluster1697,0,1,1,1,0,3
Cluster1698,1,1,1,1,0,4
Cluster1699,0,0,0,1,0,1
Cluster17,1,1,1,1,0,4
Cluster170,0,1,1,1,0,3
Cluster1700,1,1,1,1,0,4
Cluster1701,1,1,1,0,0,3
Cluster1702,1,2,1,2,0,4
Cluster1703,1,1,1,1,0,4
Cluster1704,1,1,1,1,0,4
Cluster1705,1,1,1,1,0,4
Cluster1706,1,1,1,1,0,4
Cluster1707,2,0,1,0,0,2
Cluster1708,1,1,1,1,0,4
Cluster1709,1,1,1,1,0,4
Cluster171,1,1,1,1,0,4
Cluster1710,1,1,1,1,0,4
Cluster1711,1,1,1,2,0,4
Cluster1712,1,1,1,1,0,4
Cluster1713,1,0,0,0,0,1
Cluster1714,1,0,0,0,0,1
Cluster1715,1,0,0,0,0,1
Cluster1716,0,0,0,1,0,1
Cluster1717,0,0,0,1,0,1
Cluster1718,0,0,1,0,0,1
Cluster1719,1,0,0,0,0,1
Cluster172,1,0,0,0,0,1
Cluster1720,0,1,0,1,0,2
Cluster1721,0,0,1,0,0,1
Cluster1722,0,0,1,0,0,1
Cluster1723,0,1,0,1,0,2
Cluster1724,1,1,1,1,0,4
Cluster1725,0,1,0,0,0,1
Cluster1726,0,1,0,1,0,2
Cluster1727,1,2,1,2,0,4
Cluster1728,1,1,0,1,0,3
Cluster1729,1,0,1,1,0,3
Cluster173,1,0,0,0,0,1
Cluster1730,1,0,1,1,0,3
Cluster1731,1,0,0,1,0,2
Cluster1732,1,1,1,1,0,4
Cluster1733,0,1,1,1,0,3
Cluster1734,1,1,1,1,0,4
Cluster1735,1,1,1,1,0,4
Cluster1736,1,1,1,1,0,4
Cluster1737,1,1,1,1,0,4
Cluster1738,1,0,0,0,0,1
Cluster1739,0,2,0,2,0,2
Cluster174,0,0,1,1,0,2
Cluster1740,0,0,0,0,1,1
Cluster1741,0,0,0,0,1,1
Cluster1742,0,1,1,1,0,3
Cluster1743,1,0,0,0,0,1
Cluster1744,0,1,1,1,0,3
Cluster1745,0,0,0,0,1,1
Cluster1746,1,0,1,0,0,2
Cluster1747,1,1,1,1,0,4
Cluster1748,0,0,1,0,0,1
Cluster1749,0,0,1,0,0,1
Cluster175,0,0,1,1,0,2
Cluster1750,1,0,0,0,0,1
Cluster1751,1,0,0,0,0,1
Cluster1752,0,0,0,1,0,1
Cluster1753,1,0,0,0,0,1
Cluster1754,0,0,0,1,0,1
Cluster1755,0,0,0,1,0,1
Cluster1756,1,0,0,0,0,1
Cluster1757,0,0,1,0,0,1
Cluster1758,1,1,1,1,0,4
Cluster1759,1,0,0,0,0,1
Cluster176,1,1,1,1,0,4
Cluster1760,0,1,0,0,0,1
Cluster1761,1,1,1,1,0,4
Cluster1762,0,2,0,1,0,2
Cluster1763,1,1,1,1,0,4
Cluster1764,1,1,1,1,0,4
Cluster1765,1,1,0,1,0,3
Cluster1766,1,1,1,1,0,4
Cluster1767,1,1,1,1,0,4
Cluster1768,1,1,1,1,0,4
Cluster1769,0,1,0,1,0,2
Cluster177,1,1,1,1,0,4
Cluster1770,1,0,0,0,0,1
Cluster1771,0,1,1,1,0,3
Cluster1772,1,0,0,0,0,1
Cluster1773,1,0,0,0,0,1
Cluster1774,0,1,0,1,0,2
Cluster1775,1,1,1,1,0,4
Cluster1776,1,0,0,0,0,1
Cluster1777,1,1,1,1,0,4
Cluster1778,1,0,1,2,0,3
Cluster1779,1,1,1,1,0,4
Cluster178,0,0,1,0,0,1
Cluster1780,1,1,1,1,0,4
Cluster1781,1,1,1,1,0,4
Cluster1782,1,1,0,1,0,3
Cluster1783,1,0,0,0,0,1
Cluster1784,1,1,1,1,0,4
Cluster1785,1,1,1,1,0,4
Cluster1786,1,1,1,1,0,4
Cluster1787,1,1,1,1,0,4
Cluster1788,1,2,2,2,0,4
Cluster1789,1,1,1,1,0,4
Cluster179,1,1,0,2,0,3
Cluster1790,1,0,0,0,0,1
Cluster1791,1,0,0,0,0,1
Cluster1792,1,0,0,0,0,1
Cluster1793,1,0,0,0,0,1
Cluster1794,0,0,0,1,0,1
Cluster1795,1,2,1,2,0,4
Cluster1796,0,0,0,1,0,1
Cluster1797,0,1,0,0,0,1
Cluster1798,1,1,1,1,0,4
Cluster1799,1,0,0,0,0,1
Cluster18,1,0,0,0,0,1
Cluster180,1,1,1,2,0,4
Cluster1800,0,1,1,1,0,3
Cluster1801,1,0,1,2,0,3
Cluster1802,0,0,0,1,0,1
Cluster1803,1,1,1,1,0,4
Cluster1804,1,1,1,1,0,4
Cluster1805,1,1,1,1,0,4
Cluster1806,1,0,0,0,0,1
Cluster1807,1,1,1,1,0,4
Cluster1808,1,0,0,0,0,1
Cluster1809,1,1,1,1,0,4
Cluster181,1,0,0,0,0,1
Cluster1810,0,0,0,1,0,1
Cluster1811,1,1,1,1,0,4
Cluster1812,0,1,0,0,0,1
Cluster1813,1,1,1,1,0,4
Cluster1814,0,0,1,1,0,2
Cluster1815,1,1,1,1,0,4
Cluster1816,0,1,0,1,0,2
Cluster1817,1,1,0,2,0,3
Cluster1818,0,0,0,1,0,1
Cluster1819,1,1,1,1,0,4
Cluster182,1,1,1,1,0,4
Cluster1820,0,0,0,1,0,1
Cluster1821,1,0,1,0,0,2
Cluster1822,0,1,0,0,0,1
Cluster1823,1,1,1,1,0,4
Cluster1824,0,0,0,1,0,1
Cluster1825,1,1,1,1,0,4
Cluster1826,1,0,1,2,0,3
Cluster1827,1,0,0,0,0,1
Cluster1828,1,0,0,0,0,1
Cluster1829,0,0,1,0,0,1
Cluster183,0,0,0,1,0,1
Cluster1830,0,1,1,1,0,3
Cluster1831,0,0,1,0,0,1
Cluster1832,1,0,0,0,0,1
Cluster1833,0,1,0,0,0,1
Cluster1834,0,0,1,0,0,1
Cluster1835,0,0,1,0,0,1
Cluster1836,0,0,0,1,0,1
Cluster1837,1,1,1,1,0,4
Cluster1838,1,1,1,1,0,4
Cluster1839,1,1,1,1,0,4
Cluster184,1,1,1,1,0,4
Cluster1840,1,1,1,1,0,4
Cluster1841,1,0,1,0,0,2
Cluster1842,1,1,1,1,0,4
Cluster1843,1,1,1,1,0,4
Cluster1844,1,1,1,1,0,4
Cluster1845,1,1,1,1,0,4
Cluster1846,1,1,1,1,0,4
Cluster1847,1,1,1,1,0,4
Cluster1848,1,1,1,1,0,4
Cluster1849,1,0,1,0,0,2
Cluster185,1,1,1,1,0,4
Cluster1850,1,1,1,1,0,4
Cluster1851,1,1,1,1,0,4
Cluster1852,1,1,1,1,0,4
Cluster1853,1,1,1,1,0,4
Cluster1854,1,1,1,1,0,4
Cluster1855,1,1,1,1,0,4
Cluster1856,1,1,1,1,0,4
Cluster1857,1,2,1,2,0,4
Cluster1858,1,1,1,1,0,4
Cluster1859,1,0,1,0,0,2
Cluster186,1,1,1,1,0,4
Cluster1860,1,0,0,0,0,1
Cluster1861,2,1,1,1,0,4
Cluster1862,0,0,0,1,0,1
Cluster1863,1,1,1,1,0,4
Cluster1864,1,0,0,0,0,1
Cluster1865,1,1,1,1,0,4
Cluster1866,1,1,1,1,0,4
Cluster1867,1,1,1,1,0,4
Cluster1868,1,1,1,1,0,4
Cluster1869,0,0,0,1,0,1
Cluster187,1,1,1,1,0,4
Cluster1870,1,0,0,0,0,1
Cluster1871,1,0,0,0,0,1
Cluster1872,1,0,0,0,0,1
Cluster1873,1,1,1,1,0,4
Cluster1874,1,1,1,1,0,4
Cluster1875,1,1,1,1,0,4
Cluster1876,1,1,1,1,0,4
Cluster1877,1,1,1,1,0,4
Cluster1878,1,2,1,2,0,4
Cluster1879,1,1,1,1,0,4
Cluster188,1,1,1,1,0,4
Cluster1880,1,1,1,1,0,4
Cluster1881,1,2,1,1,0,4
Cluster1882,1,1,1,1,0,4
Cluster1883,0,0,0,1,0,1
Cluster1884,0,1,0,0,0,1
Cluster1885,0,0,0,0,1,1
Cluster1886,0,1,0,1,0,2
Cluster1887,0,0,1,0,0,1
Cluster1888,0,0,0,1,0,1
Cluster1889,0,1,0,0,0,1
Cluster189,1,1,1,1,0,4
Cluster1890,0,0,0,1,0,1
Cluster1891,0,0,1,0,0,1
Cluster1892,0,1,0,0,0,1
Cluster1893,0,1,0,0,0,1
Cluster1894,0,0,1,0,0,1
Cluster1895,0,0,0,1,0,1
Cluster1896,0,1,1,1,0,3
Cluster1897,0,0,1,0,0,1
Cluster1898,0,0,0,1,0,1
Cluster1899,1,0,0,0,0,1
Cluster19,0,0,0,1,0,1
Cluster190,1,1,1,1,0,4
Cluster1900,1,1,1,1,0,4
Cluster1901,1,1,1,1,0,4
Cluster1902,0,1,0,0,0,1
Cluster1903,1,1,1,1,0,4
Cluster1904,1,1,1,1,0,4
Cluster1905,1,1,1,1,0,4
Cluster1906,1,1,1,1,0,4
Cluster1907,1,1,1,1,0,4
Cluster1908,1,1,1,1,0,4
Cluster1909,1,1,1,2,0,4
Cluster191,1,1,1,2,0,4
Cluster1910,1,1,1,1,0,4
Cluster1911,0,0,0,1,0,1
Cluster1912,1,0,1,0,0,2
Cluster1913,0,0,0,0,1,1
Cluster1914,1,0,0,0,0,1
Cluster1915,1,0,0,0,0,1
Cluster1916,1,0,0,0,0,1
Cluster1917,1,0,0,0,0,1
Cluster1918,1,0,0,0,0,1
Cluster1919,1,0,0,0,0,1
Cluster192,1,0,0,0,0,1
Cluster1920,1,0,0,0,0,1
Cluster1921,1,0,0,0,0,1
Cluster1922,1,0,0,0,0,1
Cluster1923,1,0,1,0,0,2
Cluster1924,1,1,1,1,0,4
Cluster1925,1,1,1,1,0,4
Cluster1926,1,2,1,1,0,4
Cluster1927,1,1,1,1,0,4
Cluster1928,1,0,1,0,0,2
Cluster1929,1,1,1,1,0,4
Cluster193,1,1,1,1,0,4
Cluster1930,1,0,1,0,0,2
Cluster1931,1,1,0,1,0,3
Cluster1932,1,0,1,1,0,3
Cluster1933,0,0,1,0,0,1
Cluster1934,0,0,0,1,0,1
Cluster1935,0,0,1,1,0,2
Cluster1936,0,1,1,1,0,3
Cluster1937,0,1,0,1,0,2
Cluster1938,0,1,0,0,0,1
Cluster1939,0,0,0,1,0,1
Cluster194,0,0,0,1,0,1
Cluster1940,0,0,1,0,0,1
Cluster1941,1,0,0,0,0,1
Cluster1942,0,0,1,0,0,1
Cluster1943,0,1,1,1,0,3
Cluster1944,1,1,0,1,0,3
Cluster1945,1,1,1,1,0,4
Cluster1946,1,1,1,1,0,4
Cluster1947,1,1,1,1,0,4
Cluster1948,1,1,1,1,0,4
Cluster1949,1,1,1,1,0,4
Cluster195,1,1,1,1,0,4
Cluster1950,1,1,1,1,0,4
Cluster1951,1,1,1,1,0,4
Cluster1952,1,1,1,1,0,4
Cluster1953,1,1,0,1,0,3
Cluster1954,1,0,1,0,0,2
Cluster1955,1,1,1,1,0,4
Cluster1956,1,1,1,0,0,3
Cluster1957,1,1,1,2,0,4
Cluster1958,1,1,1,1,0,4
Cluster1959,0,0,0,1,0,1
Cluster196,1,0,0,0,0,1
Cluster1960,1,1,1,0,0,3
Cluster1961,1,1,0,0,0,2
Cluster1962,1,0,0,1,0,2
Cluster1963,1,1,1,1,0,4
Cluster1964,1,1,0,0,0,2
Cluster1965,0,0,1,1,0,2
Cluster1966,0,0,0,1,0,1
Cluster1967,0,1,0,1,0,2
Cluster1968,0,1,1,1,0,3
Cluster1969,1,1,1,1,0,4
Cluster197,1,0,0,0,0,1
Cluster1970,0,1,1,1,0,3
Cluster1971,0,0,0,1,0,1
Cluster1972,1,0,0,0,0,1
Cluster1973,1,0,0,0,0,1
Cluster1974,1,0,0,0,0,1
Cluster1975,1,1,1,1,0,4
Cluster1976,1,1,1,1,0,4
Cluster1977,1,0,1,1,0,3
Cluster1978,1,1,1,1,0,4
Cluster1979,0,1,1,1,0,3
Cluster198,1,0,0,0,0,1
Cluster1980,0,1,0,1,0,2
Cluster1981,1,1,1,1,0,4
Cluster1982,1,1,1,1,0,4
Cluster1983,1,1,1,1,0,4
Cluster1984,1,1,1,1,0,4
Cluster1985,0,0,0,1,0,1
Cluster1986,1,0,0,1,0,2
Cluster1987,2,1,1,2,0,4
Cluster1988,1,1,1,1,0,4
Cluster1989,1,1,1,1,0,4
Cluster199,1,1,1,1,0,4
Cluster1990,1,1,1,1,0,4
Cluster1991,1,0,0,0,0,1
Cluster1992,1,1,1,1,0,4
Cluster1993,1,0,1,0,0,2
Cluster1994,1,1,1,1,0,4
Cluster1995,1,1,0,1,0,3
Cluster1996,1,1,1,1,0,4
Cluster1997,1,1,1,1,0,4
Cluster1998,1,1,0,1,0,3
Cluster1999,1,1,1,1,0,4
Cluster2,1,1,1,1,0,4
Cluster20,0,0,0,1,0,1
Cluster200,2,1,1,1,0,4
Cluster2000,1,2,1,1,0,4
Cluster2001,1,1,1,1,0,4
Cluster2002,1,1,1,1,0,4
Cluster2003,1,1,1,1,0,4
Cluster2004,0,0,0,1,0,1
Cluster2005,0,0,0,1,0,1
Cluster2006,1,0,0,0,0,1
Cluster2007,1,1,1,1,0,4
Cluster2008,1,0,0,1,0,2
Cluster2009,0,0,1,0,0,1
Cluster201,1,0,0,0,0,1
Cluster2010,0,0,1,0,0,1
Cluster2011,1,1,1,1,0,4
Cluster2012,0,0,0,1,1,2
Cluster2013,1,1,0,1,0,3
Cluster2014,1,1,1,1,0,4
Cluster2015,1,1,1,1,0,4
Cluster2016,1,1,1,1,0,4
Cluster2017,1,1,1,1,0,4
Cluster2018,1,1,1,1,0,4
Cluster2019,1,1,1,1,0,4
Cluster202,1,1,1,1,0,4
Cluster2020,1,1,0,1,0,3
Cluster2021,1,1,1,2,0,4
Cluster2022,1,1,1,1,0,4
Cluster2023,1,0,0,0,0,1
Cluster2024,0,0,0,1,0,1
Cluster2025,1,1,1,1,0,4
Cluster2026,0,1,1,1,0,3
Cluster2027,0,1,1,0,0,2
Cluster2028,0,1,1,1,0,3
Cluster2029,1,0,0,0,0,1
Cluster203,0,0,0,1,0,1
Cluster2030,1,0,0,0,0,1
Cluster2031,0,1,0,0,0,1
Cluster2032,1,0,0,0,0,1
Cluster2033,1,0,0,0,0,1
Cluster2034,0,1,1,1,0,3
Cluster2035,1,0,0,0,0,1
Cluster2036,0,1,1,1,0,3
Cluster2037,1,1,1,1,0,4
Cluster2038,1,1,1,1,0,4
Cluster2039,1,1,1,1,0,4
Cluster204,0,0,0,1,0,1
Cluster2040,1,1,1,1,0,4
Cluster2041,0,1,0,0,0,1
Cluster2042,1,0,0,0,0,1
Cluster2043,0,1,0,0,0,1
Cluster2044,0,0,0,1,0,1
Cluster2045,1,0,0,0,0,1
Cluster2046,1,0,0,0,0,1
Cluster2047,1,0,0,0,0,1
Cluster2048,1,0,0,0,0,1
Cluster2049,0,1,1,1,0,3
Cluster205,0,1,0,0,0,1
Cluster2050,0,1,1,1,0,3
Cluster2051,1,0,0,0,0,1
Cluster2052,0,1,1,1,0,3
Cluster2053,1,0,0,0,0,1
Cluster2054,1,0,0,0,0,1
Cluster2055,1,0,0,0,0,1
Cluster2056,1,1,1,1,0,4
Cluster2057,0,0,0,0,2,1
Cluster2058,1,1,1,1,0,4
Cluster2059,1,1,1,1,0,4
Cluster206,0,0,0,1,0,1
Cluster2060,1,0,0,0,0,1
Cluster2061,1,1,1,1,0,4
Cluster2062,1,0,0,0,0,1
Cluster2063,0,1,1,1,0,3
Cluster2064,1,0,0,0,0,1
Cluster2065,0,0,1,1,0,2
Cluster2066,1,0,0,0,0,1
Cluster2067,0,1,1,1,0,3
Cluster2068,1,1,1,1,0,4
Cluster2069,0,0,0,0,1,1
Cluster207,1,0,0,0,0,1
Cluster2070,0,0,0,0,1,1
Cluster2071,1,1,1,1,0,4
Cluster2072,1,0,0,0,0,1
Cluster2073,0,0,0,0,1,1
Cluster2074,0,1,0,1,0,2
Cluster2075,1,0,0,0,0,1
Cluster2076,0,1,0,0,0,1
Cluster2077,0,0,0,1,0,1
Cluster2078,0,1,0,0,0,1
Cluster2079,1,0,0,0,0,1
Cluster208,1,0,0,0,0,1
Cluster2080,0,1,1,1,0,3
Cluster2081,0,0,0,1,0,1
Cluster2082,0,1,0,0,0,1
Cluster2083,1,0,0,0,0,1
Cluster2084,1,0,0,0,0,1
Cluster2085,0,1,0,1,0,2
Cluster2086,0,0,1,0,0,1
Cluster2087,1,0,0,0,0,1
Cluster2088,1,0,0,0,0,1
Cluster2089,0,0,0,0,1,1
Cluster209,0,0,0,1,0,1
Cluster2090,1,1,1,1,0,4
Cluster2091,1,1,1,1,0,4
Cluster2092,1,1,1,1,0,4
Cluster2093,1,1,1,1,0,4
Cluster2094,1,1,1,1,0,4
Cluster2095,1,1,1,1,0,4
Cluster2096,1,0,1,0,0,2
Cluster2097,1,1,1,1,0,4
Cluster2098,1,1,1,1,0,4
Cluster2099,1,1,1,1,0,4
Cluster21,0,0,0,1,0,1
Cluster210,0,1,0,0,0,1
Cluster2100,0,1,0,0,0,1
Cluster2101,1,0,0,0,0,1
Cluster2102,2,0,2,1,0,3
Cluster2103,1,0,0,0,0,1
Cluster2104,1,1,1,1,0,4
Cluster2105,1,0,0,0,0,1
Cluster2106,1,0,0,0,0,1
Cluster2107,1,0,0,0,0,1
Cluster2108,0,0,1,1,0,2
Cluster2109,1,0,0,0,0,1
Cluster211,0,1,1,1,0,3
Cluster2110,0,1,1,0,0,2
Cluster2111,1,0,0,0,0,1
Cluster2112,1,0,0,0,0,1
Cluster2113,0,1,1,0,0,2
Cluster2114,0,1,1,0,0,2
Cluster2115,1,0,0,0,0,1
Cluster2116,1,0,0,0,0,1
Cluster2117,0,0,0,1,0,1
Cluster2118,1,0,0,0,0,1
Cluster2119,0,1,0,1,1,3
Cluster212,1,0,0,0,0,1
Cluster2120,1,0,1,1,0,3
Cluster2121,1,1,1,1,0,4
Cluster2122,1,1,1,1,0,4
Cluster2123,1,1,1,1,0,4
Cluster2124,1,0,1,0,0,2
Cluster2125,1,1,0,1,0,3
Cluster2126,1,1,1,1,0,4
Cluster2127,1,1,1,1,0,4
Cluster2128,1,1,1,1,0,4
Cluster2129,1,0,0,0,0,1
Cluster213,0,1,0,1,0,2
Cluster2130,1,0,0,0,0,1
Cluster2131,1,0,0,0,0,1
Cluster2132,1,0,0,0,0,1
Cluster2133,1,0,0,0,0,1
Cluster2134,1,0,0,0,0,1
Cluster2135,1,0,0,0,0,1
Cluster2136,1,0,0,0,0,1
Cluster2137,0,0,0,1,0,1
Cluster2138,0,0,0,1,0,1
Cluster2139,1,0,0,0,0,1
Cluster214,1,1,1,1,0,4
Cluster2140,1,0,0,0,0,1
Cluster2141,1,0,0,0,0,1
Cluster2142,0,0,0,1,0,1
Cluster2143,1,0,0,0,0,1
Cluster2144,0,1,1,1,0,3
Cluster2145,1,0,0,0,0,1
Cluster2146,1,0,0,0,0,1
Cluster2147,1,1,1,1,0,4
Cluster2148,0,1,1,1,0,3
Cluster2149,1,0,0,0,0,1
Cluster215,1,1,1,1,0,4
Cluster2150,1,0,0,0,0,1
Cluster2151,0,1,0,1,0,2
Cluster2152,0,1,1,1,0,3
Cluster2153,1,0,0,0,0,1
Cluster2154,1,0,0,0,0,1
Cluster2155,1,0,0,0,0,1
Cluster2156,0,0,0,1,0,1
Cluster2157,0,1,1,1,0,3
Cluster2158,0,0,1,0,0,1
Cluster2159,0,0,0,1,0,1
Cluster216,1,1,1,1,0,4
Cluster2160,1,0,0,0,0,1
Cluster2161,1,0,0,0,0,1
Cluster2162,1,0,0,0,0,1
Cluster2163,1,1,1,1,0,4
Cluster2164,1,1,1,1,0,4
Cluster2165,1,0,0,1,0,2
Cluster2166,1,1,1,1,0,4
Cluster2167,1,1,1,1,0,4
Cluster2168,1,1,1,1,0,4
Cluster2169,1,1,1,1,0,4
Cluster217,0,0,0,1,0,1
Cluster2170,1,1,1,1,0,4
Cluster2171,1,1,1,1,0,4
Cluster2172,1,1,1,1,0,4
Cluster2173,1,1,1,1,0,4
Cluster2174,0,1,1,1,0,3
Cluster2175,0,1,0,1,0,2
Cluster2176,0,1,0,1,0,2
Cluster2177,1,0,0,0,0,1
Cluster2178,1,1,1,1,0,4
Cluster2179,0,1,1,1,0,3
Cluster218,1,1,1,1,0,4
Cluster2180,1,1,1,1,0,4
Cluster2181,1,0,0,0,0,1
Cluster2182,1,1,1,1,0,4
Cluster2183,1,1,1,1,0,4
Cluster2184,1,1,1,1,0,4
Cluster2185,1,1,1,1,0,4
Cluster2186,1,1,1,1,0,4
Cluster2187,1,0,0,0,0,1
Cluster2188,1,1,1,1,0,4
Cluster2189,1,1,0,1,0,3
Cluster219,0,1,0,0,0,1
Cluster2190,1,1,1,1,0,4
Cluster2191,1,1,1,1,0,4
Cluster2192,1,1,0,1,0,3
Cluster2193,1,0,0,0,0,1
Cluster2194,1,1,1,1,0,4
Cluster2195,1,1,1,1,0,4
Cluster2196,1,1,1,1,0,4
Cluster2197,1,1,1,1,0,4
Cluster2198,1,1,1,1,0,4
Cluster2199,1,1,1,1,0,4
Cluster22,0,1,0,0,0,1
Cluster220,1,1,1,1,0,4
Cluster2200,1,1,1,1,0,4
Cluster2201,1,1,1,1,0,4
Cluster2202,1,1,1,1,0,4
Cluster2203,1,1,1,1,0,4
Cluster2204,1,1,1,1,0,4
Cluster2205,1,1,1,1,0,4
Cluster2206,1,1,1,1,0,4
Cluster2207,1,0,0,0,0,1
Cluster2208,1,1,1,2,0,4
Cluster2209,1,1,1,1,0,4
Cluster221,1,1,1,1,0,4
Cluster2210,1,1,1,1,0,4
Cluster2211,1,1,1,1,0,4
Cluster2212,1,1,1,1,0,4
Cluster2213,1,1,1,1,0,4
Cluster2214,1,1,1,1,0,4
Cluster2215,1,1,1,1,0,4
Cluster2216,1,1,1,1,0,4
Cluster2217,1,1,1,2,0,4
Cluster2218,1,1,1,1,0,4
Cluster2219,1,0,0,1,0,2
Cluster222,0,1,1,1,0,3
Cluster2220,1,0,0,0,0,1
Cluster2221,0,0,0,1,0,1
Cluster2222,1,0,0,0,0,1
Cluster2223,1,0,0,0,0,1
Cluster2224,1,0,0,0,0,1
Cluster2225,1,0,0,0,0,1
Cluster2226,0,1,1,1,0,3
Cluster2227,1,0,0,0,0,1
Cluster2228,1,0,0,0,0,1
Cluster2229,1,0,0,0,0,1
Cluster223,0,1,1,1,0,3
Cluster2230,1,0,0,0,0,1
Cluster2231,0,1,1,1,0,3
Cluster2232,0,1,1,0,0,2
Cluster2233,0,0,0,1,0,1
Cluster2234,0,0,0,1,0,1
Cluster2235,0,0,0,1,0,1
Cluster2236,1,0,0,0,0,1
Cluster2237,0,0,0,1,0,1
Cluster2238,0,0,0,1,0,1
Cluster2239,1,1,0,1,0,3
Cluster224,1,0,0,0,0,1
Cluster2240,1,1,1,1,0,4
Cluster2241,0,1,0,0,0,1
Cluster2242,0,0,0,1,0,1
Cluster2243,0,0,0,1,0,1
Cluster2244,1,1,1,1,0,4
Cluster2245,1,0,0,0,0,1
Cluster2246,0,0,0,1,0,1
Cluster2247,1,1,1,1,0,4
Cluster2248,0,0,0,1,0,1
Cluster2249,0,1,0,0,0,1
Cluster225,1,0,0,0,0,1
Cluster2250,1,0,0,0,0,1
Cluster2251,0,0,0,0,1,1
Cluster2252,0,0,0,0,1,1
Cluster2253,1,0,0,0,0,1
Cluster2254,1,0,0,0,0,1
Cluster2255,0,0,0,1,0,1
Cluster2256,1,0,0,0,0,1
Cluster2257,0,0,0,1,0,1
Cluster2258,0,1,0,1,0,2
Cluster2259,1,1,1,1,0,4
Cluster226,0,1,1,1,0,3
Cluster2260,1,1,1,1,0,4
Cluster2261,1,1,1,1,0,4
Cluster2262,1,1,1,1,0,4
Cluster2263,1,1,1,1,0,4
Cluster2264,1,2,1,2,0,4
Cluster2265,1,1,1,1,0,4
Cluster2266,1,1,1,1,0,4
Cluster2267,1,2,1,2,0,4
Cluster2268,1,1,1,1,0,4
Cluster2269,1,0,0,0,0,1
Cluster227,1,0,0,0,0,1
Cluster2270,1,1,0,1,0,3
Cluster2271,0,1,0,0,0,1
Cluster2272,0,1,0,0,0,1
Cluster2273,1,1,1,1,0,4
Cluster2274,1,0,0,0,0,1
Cluster2275,1,0,0,0,0,1
Cluster2276,0,0,0,0,1,1
Cluster2277,0,0,0,0,1,1
Cluster2278,0,0,0,0,1,1
Cluster2279,1,0,0,0,0,1
Cluster228,0,2,1,2,0,3
Cluster2280,0,0,0,1,0,1
Cluster2281,1,0,0,0,0,1
Cluster2282,0,0,0,0,1,1
Cluster2283,1,0,0,0,0,1
Cluster2284,1,0,0,0,0,1
Cluster2285,1,0,0,0,0,1
Cluster2286,1,1,1,1,0,4
Cluster2287,1,1,1,1,0,4
Cluster2288,1,1,1,1,0,4
Cluster2289,1,1,1,1,0,4
Cluster229,1,0,0,0,0,1
Cluster2290,1,1,1,1,0,4
Cluster2291,1,1,1,1,0,4
Cluster2292,1,1,1,1,0,4
Cluster2293,1,1,1,1,0,4
Cluster2294,1,1,1,1,0,4
Cluster2295,1,0,1,1,0,3
Cluster2296,1,0,0,0,0,1
Cluster2297,1,0,0,0,0,1
Cluster2298,1,0,0,0,0,1
Cluster2299,1,0,0,0,0,1
Cluster23,0,0,0,1,0,1
Cluster230,0,1,1,1,0,3
Cluster2300,1,0,0,0,0,1
Cluster2301,1,0,0,0,0,1
Cluster2302,1,0,0,0,0,1
Cluster2303,0,0,0,1,0,1
Cluster2304,1,0,0,0,0,1
Cluster2305,0,0,0,1,0,1
Cluster2306,1,0,0,0,0,1
Cluster2307,0,0,0,1,0,1
Cluster2308,0,0,0,0,1,1
Cluster2309,1,1,1,2,0,4
Cluster231,0,1,0,0,0,1
Cluster2310,0,0,0,0,1,1
Cluster2311,0,0,0,0,1,1
Cluster2312,0,0,0,0,1,1
Cluster2313,0,0,0,0,1,1
Cluster2314,0,0,0,0,1,1
